time,ks,adf_stationarity,eq_score
2025-08-10 21:55:00+02:00,0.4444444444444444,0.5654454127603288,0.5595114984374648
2025-08-10 22:10:00+02:00,0.4444444444444444,0.06598239645866655,0.35972629191679995
2025-08-10 22:25:00+02:00,0.5,0.14953335803693346,0.3598133432147734
2025-08-10 22:40:00+02:00,0.5833333333333334,0.1072635567163438,0.2929054226865375
2025-08-10 22:55:00+02:00,0.6111111111111112,0.38911562795905974,0.3889795845169572
2025-08-10 23:10:00+02:00,0.6944444444444444,0.46397339907963264,0.3689226929651864
2025-08-10 23:25:00+02:00,0.7777777777777778,0.9422956020186289,0.5102515741407849
2025-08-10 23:40:00+02:00,0.8611111111111112,0.8563513683603681,0.42587388067748055
2025-08-10 23:55:00+02:00,0.9444444444444444,0.3489401178739433,0.17290938048291069
2025-08-11 00:10:00+02:00,1.0,0.7343611771505749,0.29374447086023
2025-08-11 00:25:00+02:00,0.9444444444444444,0.7993327210505932,0.3530664217535706
2025-08-11 00:40:00+02:00,0.9444444444444444,0.8743970832069716,0.383092166616122
2025-08-11 00:55:00+02:00,0.9166666666666666,0.5618549806484338,0.27474199225937357
2025-08-11 01:10:00+02:00,0.8333333333333334,0.015117897401297098,0.10604715896051882
2025-08-11 01:25:00+02:00,0.8888888888888888,0.0,0.0666666666666667
2025-08-11 01:40:00+02:00,0.8611111111111112,0.010995383440924211,0.08773148670970299
2025-08-11 01:55:00+02:00,0.7777777777777778,0.02375115620517887,0.14283379581540487
2025-08-11 02:10:00+02:00,0.6944444444444444,0.10691660851394547,0.22609997673891152
2025-08-11 02:25:00+02:00,0.6944444444444444,0.1396322935177604,0.2391862507404375
2025-08-11 02:40:00+02:00,0.7222222222222222,0.29227244791046747,0.28357564583085365
2025-08-11 02:55:00+02:00,0.8055555555555556,0.3451823202967357,0.2547395947853609
2025-08-11 03:10:00+02:00,0.8888888888888888,0.7371280040842456,0.361517868300365
2025-08-11 03:25:00+02:00,0.9722222222222222,0.9954634608640102,0.41485205101227074
2025-08-11 03:40:00+02:00,1.0,0.9904728409084932,0.3961891363633973
2025-08-11 03:55:00+02:00,1.0,0.999999999999926,0.3999999999999704
2025-08-11 04:10:00+02:00,1.0,0.9672475228420236,0.38689900913680947
2025-08-11 04:25:00+02:00,1.0,0.9080532067788561,0.36322128271154247
2025-08-11 04:40:00+02:00,0.9722222222222222,0.7329444282921227,0.30984443798351574
2025-08-11 04:55:00+02:00,0.8888888888888888,0.592533046088049,0.3036798851018863
2025-08-11 05:10:00+02:00,0.8055555555555556,0.6409204845821711,0.3730348604995351
2025-08-11 05:25:00+02:00,0.7222222222222222,0.5951287030902899,0.4047181479027826
2025-08-11 05:40:00+02:00,0.6944444444444444,0.6178662992404012,0.4304798530294938
2025-08-11 05:55:00+02:00,0.7222222222222222,0.48979414469722005,0.36258432454555467
2025-08-11 06:10:00+02:00,0.6944444444444444,0.8209618044708354,0.5117180551216676
2025-08-11 06:25:00+02:00,0.7777777777777778,0.9775685898177272,0.5243607692604242
2025-08-11 06:40:00+02:00,0.8333333333333334,0.4876336462568115,0.2950534585027246
2025-08-11 06:55:00+02:00,0.7777777777777778,0.2708417779285832,0.24167004450476662
2025-08-11 07:10:00+02:00,0.6111111111111112,0.025775519944077674,0.24364354131096436
2025-08-11 07:25:00+02:00,0.4444444444444444,0.21723949044765045,0.4202291295123935
2025-08-11 07:40:00+02:00,0.3611111111111111,0.2746813774921111,0.49320588433017776
2025-08-11 07:55:00+02:00,0.3611111111111111,0.13588181356742557,0.43768605876030353
2025-08-11 08:10:00+02:00,0.3055555555555556,0.14278811408794378,0.47378191230184413
2025-08-11 08:25:00+02:00,0.3888888888888889,0.07233818441912687,0.39560194043431746
2025-08-11 08:40:00+02:00,0.5,0.06367786530134345,0.32547114612053735
2025-08-11 08:55:00+02:00,0.6388888888888888,0.8209109005296946,0.5450310268785445
2025-08-11 09:10:00+02:00,0.7222222222222222,0.33070254091077345,0.2989476830309761
2025-08-11 09:25:00+02:00,0.8055555555555556,0.641188383405349,0.37314202002880625
2025-08-11 09:40:00+02:00,0.9444444444444444,0.28633555699759594,0.14786755613237174
2025-08-11 09:55:00+02:00,0.9444444444444444,0.1843577582545326,0.10707643663514638
2025-08-11 10:10:00+02:00,0.8611111111111112,0.04424330793277842,0.10103065650644467
2025-08-11 10:25:00+02:00,0.7777777777777778,0.030294791943357824,0.14545125011067647
2025-08-11 10:40:00+02:00,0.7777777777777778,0.08953523156635868,0.1691474259598768
2025-08-11 10:55:00+02:00,0.8611111111111112,0.0029087370335146856,0.08449682814673917
2025-08-11 11:10:00+02:00,0.9444444444444444,0.09113111764190585,0.06978578039009568
2025-08-11 11:25:00+02:00,0.9444444444444444,0.002958820577557919,0.034516861564356516
2025-08-11 11:40:00+02:00,0.8611111111111112,0.0038229337467736713,0.08486250683204277
2025-08-11 11:55:00+02:00,0.8611111111111112,0.0015636206617609671,0.08395878159803769
2025-08-11 12:10:00+02:00,0.8888888888888888,0.00616284761388064,0.06913180571221895
2025-08-11 12:25:00+02:00,0.9444444444444444,0.17005266953522646,0.10135440114742394
2025-08-11 12:40:00+02:00,1.0,0.37992168905851453,0.15196867562340582
2025-08-11 12:55:00+02:00,0.9722222222222222,0.6036895481667865,0.2581424859333813
2025-08-11 13:10:00+02:00,0.9722222222222222,0.45681731272725556,0.1993935917575689
2025-08-11 13:25:00+02:00,1.0,0.7952821384331856,0.3181128553732743
2025-08-11 13:40:00+02:00,0.9444444444444444,0.6789388296915695,0.30490886520996113
2025-08-11 13:55:00+02:00,0.9444444444444444,0.8148746763789196,0.3592832038849012
2025-08-11 14:10:00+02:00,0.9722222222222222,0.4874224066179229,0.21163562931383584
2025-08-11 14:25:00+02:00,0.8888888888888888,0.37015658724958556,0.21472930156650094
2025-08-11 14:40:00+02:00,0.8055555555555556,0.19389274310655047,0.19422376390928683
2025-08-11 14:55:00+02:00,0.7222222222222222,0.4606100587892361,0.3509106901823611
2025-08-11 15:10:00+02:00,0.6111111111111112,0.5234859065673236,0.44272769596026273
2025-08-11 15:25:00+02:00,0.4444444444444444,0.30114981820673226,0.4537932606160262
2025-08-11 15:40:00+02:00,0.3333333333333333,0.4316194644464475,0.572647785778579
2025-08-11 15:55:00+02:00,0.3333333333333333,0.8462449733726601,0.7384979893490641
2025-08-11 16:10:00+02:00,0.3611111111111111,0.8754290018043027,0.7335049340550543
2025-08-11 16:25:00+02:00,0.3611111111111111,0.3850732574523078,0.5373626363142564
2025-08-11 16:40:00+02:00,0.3333333333333333,0.38309520370578976,0.5532380814823159
2025-08-11 16:55:00+02:00,0.2777777777777778,0.15139918441137823,0.4938930070978846
2025-08-11 17:10:00+02:00,0.3333333333333333,0.04871270818430218,0.4194850832737209
2025-08-11 17:25:00+02:00,0.3333333333333333,0.30816406829420706,0.5232656273176829
2025-08-11 17:40:00+02:00,0.2777777777777778,0.2946598811287454,0.5511972857848315
2025-08-11 17:55:00+02:00,0.3333333333333333,0.9757172278658461,0.7902868911463385
2025-08-11 18:10:00+02:00,0.5,0.8831674421189702,0.653266976847588
2025-08-11 18:25:00+02:00,0.6666666666666666,0.9071192755565773,0.562847710222631
2025-08-11 18:40:00+02:00,0.8055555555555556,0.2306427276864047,0.2089237577412285
2025-08-11 18:55:00+02:00,0.8888888888888888,0.022313335346005325,0.07559200080506882
2025-08-11 19:10:00+02:00,0.9722222222222222,0.0663113672244996,0.04319121355646652
2025-08-11 19:25:00+02:00,0.9722222222222222,0.022232049658912345,0.02555948653023161
2025-08-11 19:40:00+02:00,0.9166666666666666,0.2640340196162252,0.15561360784649012
2025-08-11 19:55:00+02:00,0.8611111111111112,0.13218390866604757,0.13620689679975234
2025-08-11 20:10:00+02:00,0.7777777777777778,0.08227834332338313,0.16624467066268658
2025-08-11 20:25:00+02:00,0.6944444444444444,0.3457646703482805,0.3216392014726456
2025-08-11 20:40:00+02:00,0.6944444444444444,0.1517057027644697,0.24401561443912123
2025-08-11 20:55:00+02:00,0.7777777777777778,0.3777592658566168,0.28443703967598005
2025-08-11 21:10:00+02:00,0.8611111111111112,0.9385961672512656,0.45877180023383957
2025-08-11 21:25:00+02:00,0.9444444444444444,0.45615487426483337,0.2157952830392667
2025-08-11 21:40:00+02:00,1.0,0.7202014673187219,0.2880805869274888
2025-08-11 21:55:00+02:00,0.9722222222222222,0.7252755691167103,0.3067768943133508
2025-08-11 22:10:00+02:00,0.8888888888888888,0.7386982345846365,0.3621459605005213
2025-08-11 22:25:00+02:00,0.8055555555555556,0.6730001020262735,0.38586670747717605
2025-08-11 22:40:00+02:00,0.7222222222222222,0.9802266488709671,0.5587573262150535
2025-08-11 22:55:00+02:00,0.75,0.6224560805137083,0.39898243220548335
2025-08-11 23:10:00+02:00,0.6944444444444444,0.9488227068347372,0.5628624160672282
2025-08-11 23:25:00+02:00,0.75,0.9708332145896995,0.5383332858358798
2025-08-11 23:40:00+02:00,0.7222222222222222,0.8401913477661922,0.5027432057731436
2025-08-11 23:55:00+02:00,0.6388888888888888,0.6832123115136769,0.4899515912721375
2025-08-12 00:10:00+02:00,0.4722222222222222,0.592795762711662,0.5537849717513315
2025-08-12 00:25:00+02:00,0.3055555555555556,0.20832995477658078,0.4999986485772989
2025-08-12 00:40:00+02:00,0.3055555555555556,0.12703645024710974,0.4674812467655105
2025-08-12 00:55:00+02:00,0.3055555555555556,0.06151956587631591,0.441274493017193
2025-08-12 01:10:00+02:00,0.3055555555555556,0.10105274858196689,0.4570877660994534
